id	name	population	location_type	admin_area_id	sub_admin_area_id	admin_area	sub_admin_area
26352	Brooks		Locality	25316.0	26352	Iowa	Brooks
22459	Tremont	2141.0	Locality	21659.0	22459	Illinois	Tremont
11929	Lyman	331.0	Locality	11706.0	11929	Nebraska	Lyman
32652	Argyle	159.0	Locality	31770.0	32652	Missouri	Argyle
24192	Dallas	13237.0	Locality	23298.0	24189	Georgia	Paulding County
35712	La Crosse	1260.0	Locality	35359.0	35706	Kansas	Rush County
61632	Ramsey		Locality	14499.0	16172	Pennsylvania	Lycoming County
51732	Springfield		Locality	28610.0	28675	Maine	Penobscot County
57042	Chester		Locality	5125.0	5193	New Hampshire	Rockingham County
47232	Leesburg		Locality	21659.0	21742	Illinois	Fulton County
5714	Masonville		Locality	5237.0	5714	New Jersey	Masonville
2024	Douglas	43208.0	SubAdminArea	1860.0	2024	Wisconsin	Douglas
34267	Clay	63955.0	SubAdminArea	33129.0	34267	Minnesota	Clay
30217	Bloomville	917.0	Locality	29828.0	30217	Ohio	Bloomville
71370	Kumage District		SubAdminArea		71370		Kumage District
39217	Smithland	289.0	Locality	38303.0	39217	Kentucky	Smithland
20857	Bradford	744.0	Locality	20581.0	20857	Arkansas	Bradford
25784	Gibson	60.0	Locality	25316.0	25784	Iowa	Gibson
51547	Cushing		Locality	28610.0	51547	Maine	Cushing
26527	Montezuma	1409.0	Locality	25316.0	26527	Iowa	Montezuma
43357	Clayton		Locality	16606.0	18065	California	Placer County
12194	Columbus	23123.0	Locality	11706.0	12193	Nebraska	Platte County
13904	New Berlin	993.0	Locality	13115.0	13903	New York	Chenango County
29024	Seabrook	17808.0	Locality	28810.0	28952	Maryland	Prince George's County
11474	Petersburg	175.0	Locality	11160.0	11471	North Dakota	Nelson County
20317	Prichard	21732.0	Locality	19743.0	20296	Alabama	Mobile County
56677	Sweetwater		Locality	11160.0	11331	North Dakota	Ramsey County
24547	Liverpool		Locality	24391.0	24547	Indiana	Liverpool
65340	Woodway		Locality	915.0	65340	Virginia	Woodway
65767	Beaverdam		Locality	915.0	65767	Virginia	Beaverdam
50827	Shelburne		Locality	29512.0	50827	Massachusetts	Shelburne
4904	Smoot	259.0	Locality	4804.0	4904	Wyoming	Smoot
9044	Fort Davis	1197.0	Locality	6614.0	9044	Texas	Fort Davis
26797	Zena	222.0	Locality	26557.0	26797	Oklahoma	Zena
15074	Bellevue	8159.0	Locality	14499.0	14936	Pennsylvania	Allegheny County
7334	Cedar Hill	48710.0	Locality	6614.0	7333	Texas	Dallas County
64057	Woodbury		Locality	6614.0	7995	Texas	Hill County
34577	Big Bay	160.0	Locality	34363.0	34577	Michigan	Big Bay
23934	Oakwood	4148.0	Locality	23298.0	23934	Georgia	Oakwood
18197	Santa Clara	1937570.0	SubAdminArea	16606.0	18197	California	Santa Clara
17837	Winton	11487.0	Locality	16606.0	17837	California	Winton
39887	Moro	325.0	Locality	39344.0	39887	Oregon	Moro
47807	Winneshiek		Locality	21659.0	47807	Illinois	Winneshiek
22517	Normal	54284.0	Locality	21659.0	22517	Illinois	Normal
21234	Allport	116.0	Locality	20581.0	21234	Arkansas	Allport
28367	Camas		Locality	28035.0	28358	Idaho	Jefferson County
32417	Hannibal	18136.0	Locality	31770.0	32416	Missouri	Marion County
13764	Youngstown	1901.0	Locality	13115.0	13733	New York	Niagara County
63972	Dennis		Locality	6614.0	63972	Texas	Dennis
8959	Ralls	1862.0	Locality	6614.0	8959	Texas	Ralls
43902	Vichy Springs		Locality	16606.0	43902	California	Vichy Springs
49032	Wilburton		Locality	35359.0	49032	Kansas	Wilburton
69125	Dabney		Locality	2876.0	69125	West Virginia	Dabney
34722	Gladwin	2885.0	Locality	34363.0	34722	Michigan	Gladwin
36139	Russell Springs	24.0	Locality	35359.0	36139	Kansas	Russell Springs
31482	Palmyra	430.0	Locality	31331.0	31482	Utah	Palmyra
24709	Monterey	204.0	Locality	24391.0	24708	Indiana	Pulaski County
8869	London		Locality	6614.0	8867	Texas	Kimble County
22099	Libertyville	20490.0	Locality	21659.0	22098	Illinois	Lake County
57312	Buckeye		Locality	5995.0	6465	New Mexico	Lea County
20119	Hillsboro	518.0	Locality	19743.0	20111	Alabama	Lawrence County
17959	Hillsborough	11486.0	Locality	16606.0	17953	California	San Mateo County
25429	Oneida		Locality	25316.0	25421	Iowa	Delaware County
29029	Eagle Harbor	70.0	Locality	28810.0	29029	Maryland	Eagle Harbor
9319	Sanderson	616.0	Locality	6614.0	9319	Texas	Sanderson
60822	Cold Springs		Locality	39344.0	60822	Oregon	Cold Springs
38412	Hardinsburg	2322.0	Locality	38303.0	38412	Kentucky	Hardinsburg
48132	Earle		Locality	24391.0	48132	Indiana	Earle
58932	Wheeler		Locality	13115.0	58932	New York	Wheeler
1669	Achilles		Locality	915.0	1669	Virginia	Achilles
32449	Smithville	9798.0	Locality	31770.0	32449	Missouri	Smithville
26239	Blanchard	36.0	Locality	25316.0	26239	Iowa	Blanchard
22662	Belleville	41649.0	Locality	21659.0	22656	Illinois	St. Clair County
14809	Ardmore	13193.0	Locality	14499.0	14800	Pennsylvania	Montgomery County
9229	Matthews		Locality	6614.0	9224	Texas	Colorado County
9769	Alexandria	82131.0	Locality	9345.0	9748	Louisiana	Rapides Parish
27702	Fredonia	1304.0	Locality	27523.0	27695	Arizona	Coconino County
23922	Kingsland	17077.0	Locality	23298.0	23917	Georgia	Camden County
13584	Yates	24841.0	SubAdminArea	13115.0	13584	New York	Yates
33407	Osseo	2768.0	Locality	33129.0	33407	Minnesota	Osseo
19794	Winston	23660.0	SubAdminArea	19743.0	19794	Alabama	Winston
24047	Oliver	227.0	Locality	23298.0	24047	Georgia	Oliver
11964	Hildreth	352.0	Locality	11706.0	11964	Nebraska	Hildreth
47087	Cooperstown		Locality	21659.0	47087	Illinois	Cooperstown
42047	White Rock		Locality	20581.0	42047	Arkansas	White Rock
34127	Troy		Locality	33129.0	34114	Minnesota	Winona County
10074	Folsom	841.0	Locality	9345.0	10064	Louisiana	St. Tammany Parish
15564	Mill Creek	322.0	Locality	14499.0	15545	Pennsylvania	Huntingdon County
25577	Pella	9624.0	Locality	25316.0	25564	Iowa	Marion County
56920	Colton		Locality	11706.0	12156	Nebraska	Cheyenne County
53950	Andover		Locality	31770.0	32937	Missouri	Harrison County
37367	Winchester		Locality	37030.0	37362	Mississippi	Wayne County
7464	Gainesville	16155.0	Locality	6614.0	7452	Texas	Cooke County
984	Merrifield	17243.0	Locality	915.0	984	Virginia	Merrifield
48370	Mohawk		Locality	24391.0	48370	Indiana	Mohawk
18287	El Portal	378.0	Locality	16606.0	18287	California	El Portal
18084	Penryn	939.0	Locality	16606.0	18084	California	Penryn
14057	Heritage Hills	4481.0	Locality	13115.0	14057	New York	Heritage Hills
47177	Hallsville		Locality	21659.0	47177	Illinois	Hallsville
19727	Ferry	13.0	Locality	19279.0	19727	Alaska	Ferry
72130	Kamikawa		Locality		72130		Kamikawa
19884	Fairfield	10683.0	Locality	19743.0	19842	Alabama	Jefferson County
68080	Concord		Locality	1860.0	1861	Wisconsin	Jefferson County
12707	Greenfield	2083.0	Locality	12445.0	12705	Tennessee	Weakley County
13517	Mineola	19387.0	Locality	13115.0	13427	New York	Nassau County
34037	Rosemount	24344.0	Locality	33129.0	34031	Minnesota	Dakota County
16847	Whittier	86838.0	Locality	16606.0	16820	California	Los Angeles County
66820	Norton		Locality	21517.0	21612	Vermont	Essex County
33227	Embarrass		Locality	33129.0	33227	Minnesota	Embarrass
16284	Scotland	700.0	Locality	14499.0	16284	Pennsylvania	Scotland
174	Chelan	77036.0	SubAdminArea	2.0	174	Washington	Chelan
9624	Joyce	126.0	Locality	9345.0	9624	Louisiana	Joyce
5394	Audubon Park	1012.0	Locality	5237.0	5394	New Jersey	Audubon Park
69250	Calvin		Locality	2876.0	69250	West Virginia	Calvin
27017	Dry Creek	201.0	Locality	26557.0	27017	Oklahoma	Dry Creek
11784	Angora		Locality	11706.0	11784	Nebraska	Angora
21887	Crete	8165.0	Locality	21659.0	21887	Illinois	Crete
21797	Polo	2213.0	Locality	21659.0	21797	Illinois	Polo
22764	Andalusia	1177.0	Locality	21659.0	22764	Illinois	Andalusia
19097	Granada	496.0	Locality	18563.0	19097	Colorado	Granada
2154	Bagley	374.0	Locality	1860.0	2154	Wisconsin	Bagley
5934	Union	558067.0	SubAdminArea	5237.0	5934	New Jersey	Union
55300	Piedmont		Locality	36387.0	36402	Montana	Jefferson County
26927	Frederick	3606.0	Locality	26557.0	26921	Oklahoma	Tillman County
69790	Riverside		Locality	2876.0	3454	West Virginia	Ritchie County
13697	Airmont	8888.0	Locality	13115.0	13697	New York	Airmont
58360	Newtonville		Locality	13115.0	58360	New York	Newtonville
28457	Blackfoot	15382.0	Locality	28035.0	28457	Idaho	Blackfoot
71770	Kamikawa		Locality		71770		Kamikawa
55660	Cokesbury		Locality	10187.0	55660	North Carolina	Cokesbury
39437	Dundee	3284.0	Locality	39344.0	39437	Oregon	Dundee
48100	Curtisville		Locality	24391.0	48100	Indiana	Curtisville
47447	Wakefield		Locality	21659.0	47447	Illinois	Wakefield
12257	Fullerton	1262.0	Locality	11706.0	12254	Nebraska	Nance County
24114	Vienna	3236.0	Locality	23298.0	24108	Georgia	Dooly County
27107	Forest Park	1070.0	Locality	26557.0	27093	Oklahoma	Oklahoma County
26027	Van Wert	206.0	Locality	25316.0	26025	Iowa	Decatur County
17387	Jackson	7394.0	Locality	16606.0	17384	California	Amador County
11154	Camden	779.0	Locality	10187.0	11153	North Carolina	Camden County
33677	Island View		Locality	33129.0	33677	Minnesota	Island View
33317	Farwell	51.0	Locality	33129.0	33317	Minnesota	Farwell
52847	Mallory		Locality	33129.0	52847	Minnesota	Mallory
39257	Simpson	18529.0	SubAdminArea	38303.0	39257	Kentucky	Simpson
43667	North Star		Locality	16606.0	43667	California	North Star
32687	Montgomery City	2462.0	Locality	31770.0	32687	Missouri	Montgomery City
11694	Stark	30997.0	SubAdminArea	11160.0	11694	North Dakota	Stark
27647	Sentinel		Locality	27523.0	27647	Arizona	Sentinel
30977	Chillicothe	31671.0	Locality	29828.0	30970	Ohio	Ross County
40427	Andover	84.0	Locality	39893.0	40423	South Dakota	Day County
35387	Mayfield	107.0	Locality	35359.0	35372	Kansas	Sumner County
37907	Clearwater	4657.0	Locality	37763.0	37903	South Carolina	Aiken County
20807	Gainesville		Locality	20581.0	20800	Arkansas	Greene
10277	Patterson Springs	617.0	Locality	10187.0	10277	North Carolina	Patterson Springs
25014	Fountain City	767.0	Locality	24391.0	25014	Indiana	Fountain City
15947	Sun Valley	2052.0	Locality	14499.0	15947	Pennsylvania	Sun Valley
38087	Welcome	6891.0	Locality	37763.0	38087	South Carolina	Welcome
17207	Rice		Locality	16606.0	17207	California	Rice
11447	LaMoure	903.0	Locality	11160.0	11447	North Dakota	LaMoure
43397	Enchanted Hills		Locality	16606.0	43397	California	Enchanted Hills
44567	Alden		Locality	18563.0	44567	Colorado	Alden
10997	Bladen	33190.0	SubAdminArea	10187.0	10997	North Carolina	Bladen
11874	Gibbon	1890.0	Locality	11706.0	11874	Nebraska	Gibbon
61397	Lexington		Locality	14499.0	15819	Pennsylvania	Lancaster County
42767	Homewood		Locality	16606.0	18065	California	Placer County
51857	Greenwood		Locality	28610.0	28738	Maine	Oxford County
23147	Milledgeville	966.0	Locality	21659.0	23144	Illinois	Carroll County
29087	Georgetown	80.0	Locality	28810.0	29065	Maryland	Kent County
28817	Clarksville		Locality	28810.0	28811	Maryland	Howard County
63130	Eagle		Locality	39893.0	40139	South Dakota	Brule County
56830	Lyons		Locality	11160.0	11587	North Dakota	Morton County
36197	Pauline		Locality	35359.0	36197	Kansas	Pauline
31247	Miami	106222.0	SubAdminArea	29828.0	31247	Ohio	Miami
56110	Altamont		Locality	10187.0	56110	North Carolina	Altamont
34217	Searles	210.0	Locality	33129.0	34217	Minnesota	Searles
14214	Hillside	915.0	Locality	13115.0	14214	New York	Hillside
12144	Hebron	1511.0	Locality	11706.0	12144	Nebraska	Hebron
22967	Boone	53577.0	SubAdminArea	21659.0	22967	Illinois	Boone
57280	Sunnyside		Locality	5237.0	5959	New Jersey	Hunterdon County
48910	Ardmore		Locality	24391.0	24608	Indiana	St. Joseph County
30077	Loveland	12770.0	Locality	29828.0	30033	Ohio	Hamilton County
11334	Webster		Locality	11160.0	11331	North Dakota	Ramsey County
5124	Gillette	34378.0	Locality	4804.0	5124	Wyoming	Gillette
25104	Fulton	20092.0	SubAdminArea	24391.0	25104	Indiana	Fulton
69070	Wharton		Locality	2876.0	69070	West Virginia	Wharton
46097	Lavinia		Locality	25316.0	46097	Iowa	Lavinia
38447	Galveston		Locality	38303.0	38444	Kentucky	Floyd County
54130	Venice		Locality	31770.0	32738	Missouri	Shannon County
20447	Garden City	499.0	Locality	19743.0	20435	Alabama	Cullman County
8094	Commerce	8736.0	Locality	6614.0	8090	Texas	Hunt County
22877	Lincoln	17360.0	Locality	21659.0	22864	Illinois	Logan County
32507	Lebanon	14179.0	Locality	31770.0	32505	Missouri	Laclede County
24857	Marshall	322.0	Locality	24391.0	24848	Indiana	Parke County
28507	Newington		Locality	28468.0	28507	Connecticut	Newington
57217	Fernwood		Locality	5237.0	57217	New Jersey	Fernwood
17887	Sacramento	1540975.0	SubAdminArea	16606.0	17887	California	Sacramento
47677	Magnet		Locality	21659.0	47677	Illinois	Magnet
21914	Sciota	58.0	Locality	21659.0	21914	Illinois	Sciota
15614	New Market	652.0	Locality	14499.0	15614	Pennsylvania	New Market
27517	Cotton	5776.0	SubAdminArea	26557.0	27517	Oklahoma	Cotton
52267	Robinson		Locality	34363.0	34608	Michigan	Ottawa County
21127	Winchester	162.0	Locality	20581.0	21126	Arkansas	Drew County
28417	Weston	461.0	Locality	28035.0	28415	Idaho	Franklin County
35347	Kingston	6983.0	Locality	35308.0	35331	Rhode Island	Washington County
66510	Rochelle		Locality	915.0	1608	Virginia	Madison County
40027	Eden	93.0	Locality	39893.0	40021	South Dakota	Marshall County
54630	Sunnyside		Locality	37030.0	37612	Mississippi	Leflore County
444	Opportunity		Locality	2.0	444	Washington	Opportunity
57347	Whitesville		Locality	5237.0	57347	New Jersey	Whitesville
54647	Hollis		Locality	37030.0	54647	Mississippi	Hollis
48820	Burr Oak		Locality	24391.0	48820	Indiana	Burr Oak
56087	Ingalls		Locality	10187.0	56087	North Carolina	Ingalls
36107	Hoyt	642.0	Locality	35359.0	36107	Kansas	Hoyt
1434	Radford	17658.0	Locality	915.0	1434	Virginia	Radford
59057	Marshall		Locality	13115.0	13807	New York	Oneida County
12527	Johnson City	126589.0	Locality	12445.0	12521	Tennessee	Washington County
11267	Gardena	29.0	Locality	11160.0	11252	North Dakota	Bottineau County
13067	Chapel Hill	1503.0	Locality	12445.0	13065	Tennessee	Marshall County
24474	Somerset	520.0	Locality	24391.0	24471	Indiana	Wabash County
20267	Hollywood	969.0	Locality	19743.0	20261	Alabama	Jackson County
37997	Camden	14200.0	Locality	37763.0	37992	South Carolina	Kershaw County
8684	Driscoll	747.0	Locality	6614.0	8684	Texas	Driscoll
34717	Indian River	1870.0	Locality	34363.0	34717	Michigan	Indian River
1394	Louisa	36778.0	SubAdminArea	915.0	1394	Virginia	Louisa
30757	New Athens	314.0	Locality	29828.0	30757	Ohio	New Athens
15884	Clarendon	429.0	Locality	14499.0	15884	Pennsylvania	Clarendon
27854	Bisbee	5160.0	Locality	27523.0	27854	Arizona	Bisbee
10664	Pembroke	7544.0	Locality	10187.0	10664	North Carolina	Pembroke
15164	Centerport	401.0	Locality	14499.0	15164	Pennsylvania	Centerport
47227	Lake City		Locality	21659.0	22906	Illinois	Moultrie County
65317	Rogers		Locality	915.0	916	Virginia	Montgomery County
68197	Leeds		Locality	1860.0	1958	Wisconsin	Columbia County
29317	Midland	424.0	Locality	28810.0	29284	Maryland	Allegany County
22387	Spring Valley	5239.0	Locality	21659.0	22383	Illinois	Bureau County
42587	Bagby		Locality	16606.0	42587	California	Bagby
49697	Elsie		Locality	38303.0	49697	Kentucky	Elsie
13044	Smithville	4246.0	Locality	12445.0	13044	Tennessee	Smithville
25937	Kirkville	173.0	Locality	25316.0	25937	Iowa	Kirkville
24294	Oconee	242.0	Locality	23298.0	24294	Georgia	Oconee
20244	Cherokee	1005.0	Locality	19743.0	20244	Alabama	Cherokee
34307	Janesville	2259.0	Locality	33129.0	34306	Minnesota	Waseca County
5574	Morristown	19037.0	Locality	5237.0	5539	New Jersey	Morris County
14484	Perry	3511.0	Locality	13115.0	14477	New York	Wyoming County
17297	Ripon	15677.0	Locality	16606.0	17281	California	San Joaquin County
23237	Fulton	3312.0	Locality	21659.0	23225	Illinois	Whiteside County
18467	Winchester	28130.0	Locality	18350.0	18459	Nevada	Clark County
30167	Bethel	3327.0	Locality	29828.0	30167	Ohio	Bethel
31607	Talmage		Locality	31331.0	31607	Utah	Talmage
14304	Nunda	1307.0	Locality	13115.0	14304	New York	Nunda
84	Lyman	468.0	Locality	2.0	84	Washington	Lyman
12954	Jellico		Locality	12445.0	12954	Tennessee	Jellico
12347	Adams	31511.0	SubAdminArea	11706.0	12347	Nebraska	Adams
56357	Norton		Locality	10187.0	10815	North Carolina	Jackson County
14957	Indianola		Locality	14499.0	14936	Pennsylvania	Allegheny County
33047	Memphis	1858.0	Locality	31770.0	33042	Missouri	Scotland County
5034	Wheatland	3523.0	Locality	4804.0	5034	Wyoming	Wheatland
35117	Three Rivers	10654.0	Locality	34363.0	35117	Michigan	Three Rivers
19434	Petersville	0.0	Locality	19279.0	19434	Alaska	Petersville
61307	Hesston		Locality	14499.0	61307	Pennsylvania	Hesston
20334	Munford	1264.0	Locality	19743.0	20334	Alabama	Munford
15227	East Rochester	541.0	Locality	14499.0	15227	Pennsylvania	East Rochester
64930	Blanchard		Locality	6614.0	64930	Texas	Blanchard
57707	Ashford		Locality	13115.0	57707	New York	Ashford
8634	Redwater	1091.0	Locality	6614.0	8634	Texas	Redwater
31427	Beaver	2766.0	Locality	31331.0	31427	Utah	Beaver
31877	Twin Oaks	393.0	Locality	31770.0	31877	Missouri	Twin Oaks
63850	Liberty Hill		Locality	12445.0	63850	Tennessee	Liberty Hill
23664	Meriwether	21068.0	SubAdminArea	23298.0	23664	Georgia	Meriwether
23844	Polk	42470.0	SubAdminArea	23298.0	23844	Georgia	Polk
20717	Scott	10319.0	SubAdminArea	20581.0	20717	Arkansas	Scott
26477	Carpenter	107.0	Locality	25316.0	26477	Iowa	Carpenter
41327	Spring Hill		Locality	19743.0	20248	Alabama	Walker County
714	Junction City	10.0	Locality	2.0	710	Washington	Grays Harbor County
54737	Sunrise		Locality	37030.0	37506	Mississippi	Forrest County
18827	Meridian	3382.0	Locality	18563.0	18811	Colorado	Douglas County
50800	Monterey		Locality	29512.0	29811	Massachusetts	Berkshire County
25667	University Heights	1070.0	Locality	25316.0	25666	Iowa	Johnson County
33947	Glen		Locality	33129.0	33947	Minnesota	Glen
64390	Klein		Locality	6614.0	64390	Texas	Klein
53207	Winner		Locality	33129.0	53207	Minnesota	Winner
11357	Garrison	1505.0	Locality	11160.0	11357	North Dakota	Garrison
58180	Johnsonville		Locality	13115.0	58180	New York	Johnsonville
13427	Nassau	1358343.0	SubAdminArea	13115.0	13427	New York	Nassau
41687	Hatton		Locality	20581.0	41687	Arkansas	Hatton
2694	Casco	584.0	Locality	1860.0	2694	Wisconsin	Casco
51520	Cambridge		Locality	28610.0	28662	Maine	Somerset County
50687	Sheridan		Locality	9345.0	10045	Louisiana	Washington Parish
29987	Cleveland	1730363.0	Locality	29828.0	29975	Ohio	Cuyahoga County
20694	Brentwood		Locality	20581.0	20675	Arkansas	Washington County
23957	Denton	249.0	Locality	23298.0	23955	Georgia	Jeff Davis County
30527	Georgetown	3809.0	Locality	29828.0	30522	Ohio	Brown County
62027	Lakeville		Locality	14499.0	15240	Pennsylvania	Wayne County
57190	Alexandria		Locality	5125.0	5177	New Hampshire	Grafton County
33767	Dennison	210.0	Locality	33129.0	33767	Minnesota	Dennison
11087	Louisburg	3885.0	Locality	10187.0	11087	North Carolina	Louisburg
31067	Rocky Ridge	410.0	Locality	29828.0	31067	Ohio	Rocky Ridge
13967	Scotia	7707.0	Locality	13115.0	13967	New York	Scotia
49450	Vineyard		Locality	38303.0	49450	Kentucky	Vineyard
22854	Weldon	418.0	Locality	21659.0	22854	Illinois	Weldon
42137	Haviland		Locality	27523.0	42137	Arizona	Haviland
41147	Homewood		Locality	19743.0	20062	Alabama	Monroe County
34937	Watervliet	1665.0	Locality	34363.0	34923	Michigan	Berrien County
58540	Sandusky		Locality	13115.0	13173	New York	Cattaraugus County
16397	Salisbury	688.0	Locality	14499.0	16373	Pennsylvania	Somerset County
17779	Shafter	20889.0	Locality	16606.0	17779	California	Shafter
24462	Huntington	36240.0	SubAdminArea	24391.0	24462	Indiana	Huntington
7069	Anna	16613.0	Locality	6614.0	7069	Texas	Anna
22392	Cherry	457.0	Locality	21659.0	22392	Illinois	Cherry
36972	Powell	6968.0	SubAdminArea	36387.0	36972	Montana	Powell
37782	Valley Falls	6201.0	Locality	37763.0	37782	South Carolina	Valley Falls
38502	Nortonville	1171.0	Locality	38303.0	38502	Kentucky	Nortonville
5539	Morris	494228.0	SubAdminArea	5237.0	5539	New Jersey	Morris
14539	Southwest		Locality	14499.0	14539	Pennsylvania	Southwest
18499	Toulon		Locality	18350.0	18499	Nevada	Toulon
63725	Cerro Gordo		Locality	12445.0	63725	Tennessee	Cerro Gordo
26262	Hardy	42.0	Locality	25316.0	26262	Iowa	Hardy
63522	Milton		Locality	12445.0	12556	Tennessee	Rutherford County
14359	Morrisville	1735.0	Locality	13115.0	14352	New York	Madison County
36409	Boulder	1248.0	Locality	36387.0	36402	Montana	Jefferson County
21762	Bryant	215.0	Locality	21659.0	21742	Illinois	Fulton County
33372	Ramsey	26587.0	Locality	33129.0	33350	Minnesota	Anoka County
13877	Richville	309.0	Locality	13115.0	13877	New York	Richville
894	Paterson		Locality	2.0	894	Washington	Paterson
22247	Dawson	491.0	Locality	21659.0	22247	Illinois	Dawson
28547	Newtown	1965.0	Locality	28468.0	28547	Connecticut	Newtown
68620	Primrose		Locality	1860.0	68620	Wisconsin	Primrose
22697	O'Fallon	29272.0	Locality	21659.0	22656	Illinois	St. Clair County
46007	Augusta		Locality	25316.0	26055	Iowa	Des Moines County
23394	Fairview	7099.0	Locality	23298.0	23384	Georgia	Walker County
19367	Sterling	5387.0	Locality	19279.0	19334	Alaska	Kenai Peninsula Borough
8994	Fredonia		Locality	6614.0	8992	Texas	Mason County
37147	Jackson	143277.0	SubAdminArea	37030.0	37147	Mississippi	Jackson
55597	Yates		Locality	36387.0	55597	Montana	Yates
6974	Gonzales	20826.0	SubAdminArea	6614.0	6974	Texas	Gonzales
37057	Percy		Locality	37030.0	37057	Mississippi	Percy
17707	Tionesta		Locality	16606.0	17707	California	Tionesta
58027	French Creek		Locality	13115.0	58027	New York	French Creek
27067	Crawford		Locality	26557.0	27067	Oklahoma	Crawford
34447	Sparta	4245.0	Locality	34363.0	34447	Michigan	Sparta
25987	Fayette	1469.0	Locality	25316.0	25987	Iowa	Fayette
15637	Troutville	226.0	Locality	14499.0	15637	Pennsylvania	Troutville
31927	Fayetteville		Locality	31770.0	31918	Missouri	Johnson County
15254	Bethany	232.0	Locality	14499.0	15240	Pennsylvania	Wayne County
10124	Norwood	301.0	Locality	9345.0	10114	Louisiana	East Feliciana Parish
45067	Greenfield		Locality	3590.0	4269	Florida	Pasco County
10844	Whittier		Locality	10187.0	10838	North Carolina	Swain County
37597	Independence		Locality	37030.0	37594	Mississippi	Tate County
30014	Brook Park	18626.0	Locality	29828.0	29975	Ohio	Cuyahoga County
48222	Guion		Locality	24391.0	48222	Indiana	Guion
48852	Mount Healthy		Locality	24391.0	48852	Indiana	Mount Healthy
27409	Hollis	1894.0	Locality	26557.0	27409	Oklahoma	Hollis
68675	West Almond		Locality	1860.0	68675	Wisconsin	West Almond
23292	Hamilton	8163.0	SubAdminArea	21659.0	23292	Illinois	Hamilton
49572	Blue River		Locality	38303.0	49572	Kentucky	Blue River
2749	Brooks		Locality	1860.0	2749	Wisconsin	Brooks
35262	Millersburg	198.0	Locality	34363.0	35262	Michigan	Millersburg
6439	Guadalupe	4341.0	SubAdminArea	5995.0	6439	New Mexico	Guadalupe
35239	Osceola	23341.0	SubAdminArea	34363.0	35239	Michigan	Osceola
27229	Granite	1983.0	Locality	26557.0	27229	Oklahoma	Granite
69012	Rockdale		Locality	2876.0	69012	West Virginia	Rockdale
40302	Douglas	2935.0	SubAdminArea	39893.0	40302	South Dakota	Douglas
57132	Stratford		Locality	5125.0	57132	New Hampshire	Stratford
26419	Unionville	96.0	Locality	25316.0	26419	Iowa	Unionville
36229	Logan	547.0	Locality	35359.0	36226	Kansas	Phillips County
67752	Cicero		Locality	2.0	471	Washington	Snohomish County
31729	Independence	215.0	Locality	31331.0	31724	Utah	Wasatch County
48347	Maysville		Locality	24391.0	48347	Indiana	Maysville
37547	Wilkinson		Locality	37030.0	37547	Mississippi	Wilkinson
25847	DeWitt	4547.0	Locality	25316.0	25847	Iowa	DeWitt
2424	Allenville		Locality	1860.0	2424	Wisconsin	Allenville
3324	Hartford City	595.0	Locality	2876.0	3324	West Virginia	Hartford City
30437	Burbank	201.0	Locality	29828.0	30436	Ohio	Wayne County
20537	Livingston	3333.0	Locality	19743.0	20531	Alabama	Sumter County
16914	Compton	97612.0	Locality	16606.0	16820	California	Los Angeles County
51430	Oil City		Locality	28810.0	29326	Maryland	Caroline County
31967	Stanton		Locality	31770.0	31952	Missouri	Franklin County
16554	New Berlin	861.0	Locality	14499.0	16544	Pennsylvania	Union County
36287	Stafford	968.0	Locality	35359.0	36286	Kansas	Stafford County
52757	Augusta		Locality	33129.0	33903	Minnesota	Carver County
3684	Vicksburg		Locality	3590.0	3666	Florida	Bay County
60700	Dover		Locality	39344.0	39624	Oregon	Clackamas County
14777	Lebanon	141314.0	SubAdminArea	14499.0	14777	Pennsylvania	Lebanon
38807	Campton	429.0	Locality	38303.0	38807	Kentucky	Campton
31697	Axtell		Locality	31331.0	31697	Utah	Axtell
24497	Speedway	12140.0	Locality	24391.0	24497	Indiana	Speedway
48167	Fayette		Locality	24391.0	48167	Indiana	Fayette
6744	Post	5070.0	Locality	6614.0	6744	Texas	Post
50170	Confluence		Locality	38303.0	50170	Kentucky	Confluence
25757	Gilman	499.0	Locality	25316.0	25757	Iowa	Gilman
36017	Elmo		Locality	35359.0	36017	Kansas	Elmo
25127	Walton	1021.0	Locality	24391.0	25127	Indiana	Walton
11717	Ellis		Locality	11706.0	11717	Nebraska	Ellis
20987	Yorktown		Locality	20581.0	20987	Arkansas	Yorktown
26657	Salina	1387.0	Locality	26557.0	26639	Oklahoma	Mayes County
54287	Arlington		Locality	37030.0	37448	Mississippi	Neshoba County
36647	Jackson		Locality	36387.0	36637	Montana	Beaverhead County
16577	Austin	539.0	Locality	14499.0	16574	Pennsylvania	Potter County
21954	Irving	471.0	Locality	21659.0	21950	Illinois	Montgomery County
43037	Middleton		Locality	16606.0	16684	California	Napa County
50890	Bedford		Locality	29512.0	29513	Massachusetts	Middlesex County
48977	Antioch		Locality	35359.0	35884	Kansas	Miami County
51610	Hollis		Locality	28610.0	51610	Maine	Hollis
63490	Joppa		Locality	12445.0	63490	Tennessee	Joppa
23597	Colquitt	1879.0	Locality	23298.0	23597	Georgia	Colquitt
21617	Windsor	55286.0	SubAdminArea	21517.0	21617	Vermont	Windsor
57257	Edison		Locality	5237.0	57257	New Jersey	Edison
2784	Osceola	3508.0	Locality	1860.0	2784	Wisconsin	Osceola
51497	Bancroft		Locality	28610.0	51497	Maine	Bancroft
